Role,Index,Pose Index,Structure,Protein,MW(Molecular Weight) Unit Dalton,#Atoms,SlogP,TPSA,Flexibility,#RB,LF Rank Score,LF dG,LF VSscore,LF LE,tPSA,Hacc,Hdon,logSw,Library,MW_FREE,PC1,PC2
chembridge-fragment-library-part1-exp-2024-06,25302,1,Brc1cc(ccc1OCC)C(=O)NC,6TBE_P,258.1,14,2.3,38.3,1.8,3,-2.933,-4.988,-5.521,-0.356,38.3,2.0,1.0,-3.1,ExpressPick,258,-0.3824018068273769,-0.9055248069642055
chembridge-fragment-library-part2-cl-2024-06,3610,1,O=C(N1CCN2CC[C@H]1C2)/C=C/c3ccccc3,6TBE_P,242.3,18,1.5,23.5,1.9,3,-2.933,-4.695,-5.492,-0.261,23.6,2.0,0.0,-2.66,1101,CORE,-0.19551182676323964,-1.522817352379904
chembridge-fragment-library-part1-exp-2024-06,7162,1,O=C(NNC(=O)c1ccncc1)C(C)(C)C,6TBE_P,221.3,16,0.9,71.1,1.3,3,-2.932,-4.578,-5.217,-0.286,71.1,3.0,2.0,-1.49,ExpressPick,221,-0.292103078852536,2.074512974474387
chembridge-fragment-library-part1-exp-2024-06,10394,1,COc1ccccc1CN2CCCC2,6TBE_P,191.3,14,2.3,12.5,3.0,3,-2.932,-4.987,-5.316,-0.356,12.5,2.0,0.0,-1.74,ExpressPick,191,-1.491221589576769,-2.1870823916811384
chembridge-fragment-library-part1-exp-2024-06,23350,1,O=C1N(C(=O)c2c(N1C)nc(n2CC=C)NC)C,6TBE_P,249.3,18,0.6,70.5,2.3,3,-2.932,-5.149,-5.644,-0.286,73.8,3.0,1.0,-2.12,ExpressPick,249,0.36744225020565124,1.642683222283838
chembridge-fragment-library-part1-exp-2024-06,28456,1,O=S1(=O)C=C[C@H](N(C(=O)C(C)C)c2ccccc2)C1,6TBE_P,279.4,19,1.8,54.4,2.5,4,-2.932,-6.039,-6.657,-0.318,54.5,3.0,0.0,-2.02,ExpressPick,279,1.3818243446140652,-0.03728052590099072
chembridge-fragment-library-part1-exp-2024-06,3434,1,Clc1cc(N)ccc1C(=O)NC(C)C,6TBE_P,212.7,14,2.1,55.1,1.3,2,-2.931,-5.951,-6.345,-0.425,55.1,1.0,2.0,-1.46,ExpressPick,213,-1.2889912813519198,-0.2680687528993082
chembridge-fragment-library-part1-exp-2024-06,4330,1,O=C1C[C@H](N[C@@H]2CCCC[C@@H]12)C,6TBE_P,167.3,12,1.5,29.1,1.4,0,-2.931,-4.747,-5.101,-0.396,29.1,2.0,1.0,-0.68,ExpressPick,167,-2.9038179339082504,-0.8286577003230641
chembridge-fragment-library-part1-exp-2024-06,26486,1,O=C(NC)COc1ccc(cc1OC)C,6TBE_P,209.2,15,1.1,47.6,3.0,4,-2.931,-4.581,-5.166,-0.305,47.6,3.0,1.0,-1.7,ExpressPick,209,-0.6254866130949752,0.7503936292070411
chembridge-fragment-library-part2-cl-2024-06,206,1,NC[C@@H]1CCC2(O1)CCN(CC2)CC=C(C)C,6TBE_P,238.4,17,1.9,38.5,5.5,4,-2.931,-6.402,-6.757,-0.377,38.5,3.0,1.0,-2.86,1100,CORE,0.3016851116853632,-0.0592269875153263
chembridge-fragment-library-part2-cl-2024-06,1992,1,O=C(N1CC[C@@H](n2c(cc(n2)C)C)C1)Cc3c([nH]cn3)C,6TBE_P,287.4,21,1.5,66.8,2.8,4,-2.931,-5.091,-5.629,-0.242,66.8,3.0,1.0,-1.71,1101,CORE,1.9091408946173967,1.0101840805045696
chembridge-fragment-library-part1-exp-2024-06,2066,1,CC(NCc1ccc(cc1)C)C,6TBE_P,163.3,12,2.5,12.0,3.0,3,-2.93,-4.991,-5.441,-0.416,12.0,1.0,1.0,-1.94,ExpressPick,163,-2.4464967046197073,-2.3072869007093075
chembridge-fragment-library-part1-exp-2024-06,4222,1,CNCc1c(nns1)C,6TBE_P,143.2,9,0.6,37.8,2.0,2,-2.93,-4.917,-5.183,-0.546,37.8,3.0,1.0,0.844,ExpressPick,143,-3.345860600856961,0.7187593846450917
chembridge-fragment-library-part1-exp-2024-06,10484,1,CCN1CCN(CC1)Cc2ccc(o2)C,6TBE_P,208.3,15,1.2,19.6,4.0,3,-2.93,-5.177,-5.268,-0.345,19.6,3.0,0.0,-1.98,ExpressPick,208,-1.1176736724574363,-0.8443608875692048
chembridge-fragment-library-part1-exp-2024-06,14430,1,O=C(N1CCCC1)CCN2C(=O)c3ccccc3C2=O,6TBE_P,272.3,20,1.3,57.7,3.8,4,-2.93,-4.779,-5.542,-0.239,57.7,3.0,0.0,-2.31,ExpressPick,272,1.3657159844892857,0.33895097262750046
chembridge-fragment-library-part2-cl-2024-06,7467,1,O=C(N(Cc1cc(cc(n1)C)C)C)Cc2c([nH]cn2)C,6TBE_P,272.3,20,1.9,61.9,4.3,5,-2.93,-5.416,-6.164,-0.271,61.9,3.0,1.0,-1.44,1101,CORE,1.8047010461880948,0.7353870288383212
chembridge-fragment-library-part2-cl-2024-06,2172,1,O=C1C[C@@H]2[C@H](N1CCn3ccc(n3)C)CCN2,6TBE_P,234.3,17,0.2,50.2,3.7,3,-2.929,-4.995,-5.355,-0.294,50.2,3.0,1.0,-2.05,1201,CORE,-0.3910233190696326,1.1738372783728142
chembridge-fragment-library-part2-cl-2024-06,3832,1,n1(C2CC2)ccnc1-c3ccccc3,6TBE_P,184.2,14,2.9,17.8,0.0,2,-2.929,-3.824,-4.798,-0.273,17.8,1.0,0.0,-2.14,1105,CORE,-1.7707896372267495,-2.930038352893851
chembridge-fragment-library-part1-exp-2024-06,5350,1,O=S(=O)(C[C@@H]1CNCCC1)C,6TBE_P,177.3,11,0.0,46.2,3.0,2,-2.928,-5.247,-5.57,-0.477,46.2,3.0,1.0,0.751,ExpressPick,177,-2.6251349577077767,1.241141611388127
chembridge-fragment-library-part1-exp-2024-06,7394,1,CCN(Cc1nc2ccccc2[nH]1)CC,6TBE_P,203.3,15,2.4,31.9,4.0,4,-2.928,-4.453,-5.335,-0.297,31.9,2.0,1.0,-1.77,ExpressPick,203,-0.6933016686768096,-1.029818060101138
chembridge-fragment-library-part1-exp-2024-06,9234,1,O=C(Nc1cc(OC)c(N)cc1OC)c2ccccc2,6TBE_P,272.3,20,2.5,73.6,1.5,4,-2.928,-5.009,-5.943,-0.25,73.6,3.0,2.0,-2.16,ExpressPick,272,1.9185578215148447,1.2631315544123496
chembridge-fragment-library-part1-exp-2024-06,11554,1,COc1ccccc1CNC2CCCC2,6TBE_P,205.3,15,2.7,21.3,4.0,4,-2.928,-5.613,-6.136,-0.374,21.3,2.0,1.0,-2.17,ExpressPick,205,-0.6912662846826808,-1.5617187983111627
chembridge-fragment-library-part1-exp-2024-06,12994,1,O=C(N1CCN(CC1)c2ccccc2OC)[C@H]3CCCO3,6TBE_P,290.4,21,1.5,42.0,3.5,4,-2.928,-5.885,-6.597,-0.28,42.0,3.0,0.0,-2.22,ExpressPick,290,1.6751770165198097,-0.36086265179671734
chembridge-fragment-library-part2-cl-2024-06,1358,1,Clc1ccc(o1)-c2nccn2C3CC3,6TBE_P,208.6,14,2.6,31.0,0.1,2,-2.928,-4.166,-4.626,-0.298,31.0,2.0,0.0,-2.09,1105,CORE,-1.1667746603293048,-1.7886936946205354
chembridge-fragment-library-part2-cl-2024-06,1372,1,FC(F)n1ccc(n1)C(=O)N2CCC[C@H]2COC,6TBE_P,259.3,18,1.5,47.4,4.0,5,-2.928,-3.596,-4.846,-0.2,47.4,3.0,0.0,-1.32,1101,CORE,0.9554398020094202,-0.014536642498881723
chembridge-fragment-library-part1-exp-2024-06,5822,1,C[C@@H](NC)c1c(n(nc1C)C)C,6TBE_P,167.3,12,1.3,29.8,2.0,2,-2.927,-4.738,-5.107,-0.395,29.9,2.0,1.0,0.635,ExpressPick,167,-2.5503348019342615,-0.5678698418340191
chembridge-fragment-library-part1-exp-2024-06,6426,1,[O-][N+](=O)c1ccc(N)c(OC)c1,6TBE_P,168.2,12,1.1,81.1,0.8,2,-2.927,-3.883,-4.617,-0.324,78.4,3.0,1.0,-1.7,ExpressPick,168,-1.7587511284956576,1.9042486520997741
chembridge-fragment-library-part1-exp-2024-06,7594,1,O=C(Nc1c(cc(cc1[N+]([O-])=O)C)C)C,6TBE_P,208.2,15,2.1,74.9,0.5,2,-2.927,-3.93,-7.402,-0.262,72.2,3.0,1.0,-2.25,ExpressPick,208,-0.39538226516388936,1.0623120656371612
chembridge-fragment-library-part1-exp-2024-06,9714,1,O=C(NC1=C[C@@H]2CC(C[C@@H](C2)C1)=C)C,6TBE_P,191.3,14,2.2,29.1,1.4,1,-2.927,-5.099,-5.379,-0.364,29.1,1.0,1.0,-2.28,ExpressPick,191,-2.0113589574378445,-1.755834770361773
chembridge-fragment-library-part1-exp-2024-06,11506,1,O1CCN([C@@H]2C[C@H]3CC[C@@H]2C3)CC1,6TBE_P,181.3,13,1.5,12.5,1.9,1,-2.927,-5.178,-5.444,-0.398,12.5,2.0,0.0,-1.0,ExpressPick,181,-2.498275137298803,-1.8760274915254105
chembridge-fragment-library-part1-exp-2024-06,11784,1,Clc1ccccc1NC(=O)C(C)C,6TBE_P,197.7,13,3.0,29.1,1.3,2,-2.927,-4.192,-4.979,-0.322,29.1,1.0,1.0,-2.45,ExpressPick,198,-1.6581125706603241,-2.103766644530219
chembridge-fragment-library-part1-exp-2024-06,13966,1,O=C(N1CCOCC1)Cc2ccc(OCC)cc2,6TBE_P,249.3,18,1.5,38.8,4.7,5,-2.927,-5.132,-5.896,-0.285,38.8,3.0,0.0,-2.16,ExpressPick,249,0.7314348073584328,-0.29927400479825783
chembridge-fragment-library-part2-cl-2024-06,6559,1,O=C(N[C@H]1CN2C[C@@H](OC[C@@H]2C1)c3ccccc3)CC,6TBE_P,274.4,20,1.7,41.6,3.5,3,-2.927,-5.367,-6.224,-0.268,41.6,3.0,1.0,-2.37,1205,CORE,1.1138737026343586,-0.011653148504802858
chembridge-fragment-library-part1-exp-2024-06,5468,1,N[C@H]1C[C@@H]2[C@H]1CCO2,6TBE_P,113.2,8,0.1,35.3,2.4,1,-2.926,-4.079,-4.535,-0.51,35.3,2.0,1.0,0.946,ExpressPick,113,-4.5713590785018585,0.32339311610557875
chembridge-fragment-library-part2-cl-2024-06,8616,1,Clc1cnc(C(=O)N2CC(N3CCOCC3)C2)cc1,6TBE_P,281.7,19,0.9,45.7,1.5,3,-2.926,-5.646,-6.264,-0.297,45.7,4.0,0.0,-2.36,1101,CORE,1.048754722826923,0.617388127595533
chembridge-fragment-library-part1-exp-2024-06,24842,1,O=C(N1CCOCC1)NCCc2ccncc2,6TBE_P,235.3,17,0.7,54.5,4.5,5,-2.925,-4.532,-5.401,-0.267,54.5,3.0,1.0,-1.11,ExpressPick,235,0.2524391029134784,1.1970078230793475
chembridge-fragment-library-part1-exp-2024-06,24936,1,COc1cccc(CNC2CC2)c1,6TBE_P,177.2,13,1.9,21.3,3.5,4,-2.925,-5.078,-5.605,-0.391,21.3,2.0,1.0,-1.55,ExpressPick,177,-1.71100742366511,-1.0742550709466778
chembridge-fragment-library-part1-exp-2024-06,25184,1,O=C1c2c(nc3[nH]c(cn23)C)N(C(=O)N1CC=C)C,6TBE_P,259.3,19,1.0,73.7,2.0,2,-2.925,-4.532,-5.349,-0.239,77.1,3.0,1.0,-2.06,ExpressPick,259,0.6582469227672696,1.4524873369934537
chembridge-fragment-library-part2-cl-2024-06,614,1,O=C1C[C@H]2[C@@H](N1CCC)CCN2C(=O)c3cnccc3,6TBE_P,273.3,20,1.3,53.5,3.2,4,-2.925,-5.15,-5.754,-0.257,53.5,3.0,0.0,-2.32,1201,CORE,1.3290798110611615,0.18938382930271772
chembridge-fragment-library-part1-exp-2024-06,8680,1,CN(C1CCN(CC1)C)Cc2ccccc2OC,6TBE_P,248.4,18,2.2,15.7,4.5,4,-2.924,-5.125,-5.832,-0.285,15.7,3.0,0.0,-1.52,ExpressPick,248,0.48008332019959465,-1.5392553616389757
chembridge-fragment-library-part1-exp-2024-06,11312,1,CN1CCC(Nc2ccc(OC)c(OC)c2)CC1,6TBE_P,250.3,18,2.2,33.7,3.2,4,-2.924,-4.472,-5.407,-0.248,33.7,3.0,1.0,-1.13,ExpressPick,250,0.6953057098568065,-0.4162253153714075
chembridge-fragment-library-part1-exp-2024-06,15122,1,O=C(NCC=C)[C@H]1COc2ccccc2O1,6TBE_P,219.2,16,1.0,47.6,3.5,3,-2.924,-4.407,-5.081,-0.275,47.6,3.0,1.0,-2.14,ExpressPick,219,-0.5403104683406645,0.7065316770953377
chembridge-fragment-library-part1-exp-2024-06,22178,1,O=C(N1CCOCC1)c2cccc(OCC)c2,6TBE_P,235.3,17,1.6,38.8,3.0,4,-2.924,-5.451,-6.171,-0.321,38.8,3.0,0.0,-2.22,ExpressPick,235,0.18415903213718474,-0.38085346322178554
chembridge-fragment-library-part2-cl-2024-06,3354,1,O=C(N1CC2(C1)CNC(=O)N2)CCN3CCCCC3,6TBE_P,266.3,19,-0.2,64.7,4.5,4,-2.924,-5.28,-5.757,-0.278,64.7,3.0,2.0,-2.47,1101,CORE,0.6302509834994697,2.370402990500161
chembridge-fragment-library-part1-exp-2024-06,7844,1,O=C1[C@@H](c2ccc(OCCC)cc2)CC(=O)N1,6TBE_P,233.3,17,1.6,55.4,2.6,4,-2.923,-5.532,-6.692,-0.325,55.4,3.0,1.0,-2.06,ExpressPick,233,0.3348174301716887,0.6998823474505919
chembridge-fragment-library-part1-exp-2024-06,18636,1,Fc1c(F)c(F)c(F)c(C(=O)NC2CCCC2)c1F,6TBE_P,279.2,19,4.4,29.1,1.8,2,-2.923,-5.228,-6.194,-0.275,29.1,1.0,1.0,-3.34,ExpressPick,279,1.0298982053802495,-3.043298621884449
chembridge-fragment-library-part1-exp-2024-06,19772,1,O=C1[C@@H]2[C@H]3C=C[C@H](O3)[C@@H]2C(=O)N1N(C)C,6TBE_P,208.2,15,-0.7,49.8,1.3,1,-2.923,-4.323,-4.798,-0.288,49.9,3.0,0.0,-0.403,ExpressPick,208,-1.8187040170274575,1.0697771734040016
chembridge-fragment-library-part2-cl-2024-06,724,1,O=C(NC1CCC1)[C@H]2CC[C@@H]3[C@H](NCCO3)C2,6TBE_P,238.3,17,0.8,50.4,3.8,2,-2.923,-5.41,-6.056,-0.318,50.4,3.0,2.0,-1.96,1213,CORE,-0.361874406164059,1.2897987369006798
chembridge-fragment-library-part1-exp-2024-06,14612,1,Nc1nc(N2CCOCC2)c(CC)c(n1)C,6TBE_P,222.3,16,0.8,64.3,2.2,2,-2.922,-5.256,-5.798,-0.328,64.3,3.0,1.0,-2.56,ExpressPick,222,-0.580763508826145,1.3258783304384512
chembridge-fragment-library-part1-exp-2024-06,18638,1,Brc1ccc(o1)C(=O)NC2CCCC2,6TBE_P,258.1,14,2.2,42.2,1.8,2,-2.922,-5.261,-5.693,-0.376,42.2,2.0,1.0,-3.28,ExpressPick,258,-0.5768744675144636,-0.7828068894318001
chembridge-fragment-library-part1-exp-2024-06,23716,1,Brc1ccc(OCC)c(C(=O)N2CCCC2)c1,6TBE_P,298.2,17,3.2,29.5,2.5,4,-2.922,-4.757,-5.386,-0.28,29.5,2.0,0.0,-3.85,ExpressPick,298,1.142812696125371,-2.214121396791487
chembridge-fragment-library-part1-exp-2024-06,5384,1,O=C(OC)C1[C@H]2CNC[C@@H]12,6TBE_P,141.2,10,-0.4,38.3,1.8,1,-2.921,-4.389,-4.751,-0.439,38.3,3.0,1.0,0.85,ExpressPick,141,-3.706177523735085,1.1799966385663687
chembridge-fragment-library-part2-cl-2024-06,7715,1,O=C(N1CCC2(CC1)COC(O2)=O)[C@H]3[C@@H]4CC[C@H]3CN4,6TBE_P,280.3,20,0.5,67.9,3.3,2,-2.921,-4.436,-5.288,-0.222,67.9,5.0,1.0,-2.29,1101,CORE,1.381941529302669,2.5885662180158806
chembridge-fragment-library-part1-exp-2024-06,808,1,C[C@H](NC)c1cccc(OC)c1,6TBE_P,165.2,12,2.0,21.3,2.5,3,-2.92,-4.896,-5.414,-0.408,21.3,2.0,1.0,0.913,ExpressPick,165,-2.2335500018091925,-1.159406881581105
chembridge-fragment-library-part1-exp-2024-06,25264,1,Brc1cc(ccc1OCCC)C(=O)N,6TBE_P,258.1,14,2.4,52.3,2.8,4,-2.92,-5.47,-6.116,-0.391,52.3,2.0,1.0,-3.34,ExpressPick,258,0.020916001051150622,-0.39841431658564364
chembridge-fragment-library-part1-exp-2024-06,27978,1,Clc1ccccc1CCC(=O)N,6TBE_P,183.6,12,1.8,43.1,3.0,3,-2.92,-5.165,-5.609,-0.43,43.1,1.0,1.0,-1.99,ExpressPick,184,-2.068211210698753,-0.8867628611845741
chembridge-fragment-library-part2-cl-2024-06,4354,1,o1cccc1CCn2ccnc2-c3cnccc3,6TBE_P,239.3,18,2.2,43.8,3.0,4,-2.92,-5.023,-5.84,-0.279,43.8,3.0,0.0,-2.47,1105,CORE,0.6953991526090788,-0.5342761164928934
chembridge-fragment-library-part1-exp-2024-06,9818,1,Brc1ccccc1C(=O)NC2CCCC2,6TBE_P,268.2,15,3.2,29.1,1.8,2,-2.919,-5.621,-5.92,-0.375,29.1,1.0,1.0,-3.27,ExpressPick,268,-0.3159793526412019,-2.3562494917793897
chembridge-fragment-library-part1-exp-2024-06,15776,1,O=C(N1CCCCCC1)c2ccccc2N,6TBE_P,218.3,16,2.3,46.3,2.6,2,-2.919,-4.686,-5.6,-0.293,46.3,1.0,1.0,-2.19,ExpressPick,218,-0.8338367556603076,-1.2073418616732272
chembridge-fragment-library-part1-exp-2024-06,16216,1,Brc1c(OC)ccc(C(=O)N2CCCC2)c1,6TBE_P,284.2,16,2.8,29.5,1.5,3,-2.919,-6.11,-6.464,-0.382,29.5,2.0,0.0,-3.08,ExpressPick,284,0.4272438384047824,-2.0367718993930315
chembridge-fragment-library-part1-exp-2024-06,28844,1,O=C(Nc1cccc(NC(=O)C)c1C)C2CC2,6TBE_P,232.3,17,2.3,58.2,1.5,3,-2.919,-4.983,-5.752,-0.293,58.2,2.0,2.0,-1.98,ExpressPick,232,0.11688990603667096,0.29935683788951245
chembridge-fragment-library-part2-cl-2024-06,7159,1,O=C(N(Cc1ccc(CC)cn1)C)c2ccncc2,6TBE_P,255.3,19,2.3,46.1,3.5,5,-2.919,-4.689,-5.343,-0.247,46.1,3.0,0.0,-0.147,1101,CORE,1.3615602092223296,-0.4789129200841849
chembridge-fragment-library-part1-exp-2024-06,10952,1,CN1CCN(C2CCN(CC2)CC)CC1,6TBE_P,211.3,15,0.7,9.7,3.1,2,-2.918,-5.593,-5.592,-0.373,9.72,3.0,0.0,0.453,ExpressPick,211,-1.5706901114188558,-1.0054243688447997
chembridge-fragment-library-part1-exp-2024-06,18922,1,Clc1cccc(Cl)c1C(=O)NCC=C,6TBE_P,230.1,14,2.8,29.1,2.3,3,-2.918,-5.686,-5.973,-0.406,29.1,1.0,1.0,-2.31,ExpressPick,230,-0.9169499988290243,-2.003267035282569
chembridge-fragment-library-part1-exp-2024-06,25640,1,O=C(NC(CC)CC)c1cc(on1)C,6TBE_P,196.2,14,1.3,55.1,3.3,4,-2.918,-4.469,-5.164,-0.319,55.1,3.0,1.0,-2.18,ExpressPick,196,-0.8329156051809211,0.9454298453124198
chembridge-fragment-library-part2-cl-2024-06,7913,1,O=C1C2(N(CC(C)C)C(=O)N1)CCNCC2,6TBE_P,225.3,16,0.3,61.4,3.1,2,-2.918,-5.029,-5.757,-0.314,61.4,3.0,2.0,-1.5,1100,CORE,-0.764078070443493,1.9704862971729449
chembridge-fragment-library-part1-exp-2024-06,2504,1,N[C@H](COC)c1ccnn1C,6TBE_P,155.2,11,0.1,53.1,4.0,4,-2.917,-4.352,-4.976,-0.396,53.1,3.0,1.0,0.809,ExpressPick,155,-2.371640378652674,1.6041994446858159
chembridge-fragment-library-part1-exp-2024-06,4734,1,O=C(OC(C)(C)C)N[C@H]1CCC[C@H](N)C1,6TBE_P,214.3,15,1.8,64.3,3.5,5,-2.917,-5.115,-5.773,-0.341,64.3,3.0,2.0,-1.28,ExpressPick,214,0.05606830088471993,1.5257587033160678
chembridge-fragment-library-part1-exp-2024-06,6544,1,O=C(OCC)c1ccc(NN)cc1,6TBE_P,180.2,13,1.1,64.3,2.5,4,-2.917,-4.506,-5.481,-0.347,64.3,2.0,2.0,-2.49,ExpressPick,180,-1.4597675411459097,1.3407451253208595
chembridge-fragment-library-part1-exp-2024-06,16098,1,O=C(N[C@@H](COC)C)c1ccc(N(C)C)cc1,6TBE_P,236.3,17,1.5,41.6,3.5,5,-2.917,-5.218,-5.995,-0.307,41.6,2.0,1.0,-2.28,ExpressPick,236,0.13432900939299422,-0.2380788807215623
chembridge-fragment-library-part1-exp-2024-06,19010,1,O=C(OC)COc1ccc(N)cc1,6TBE_P,181.2,13,0.8,61.5,2.5,3,-2.917,-4.483,-5.032,-0.345,61.6,3.0,1.0,-1.05,ExpressPick,181,-1.5198387873240267,1.4015413552673237
chembridge-fragment-library-part2-cl-2024-06,3540,1,O=C1[C@@H]2C[C@H](N1)CN2C(=O)Cn3c(cc(n3)C)C,6TBE_P,248.3,18,-0.4,67.2,2.9,3,-2.917,-4.805,-5.346,-0.267,67.2,3.0,1.0,-1.16,1104,CORE,-0.020012691305453724,2.0462136929323487
chembridge-fragment-library-part1-exp-2024-06,3282,1,O=C(Nc1ccc(c(N)c1)C)CC(C)C,6TBE_P,206.3,15,2.6,55.1,2.3,3,-2.916,-4.949,-5.62,-0.33,55.1,1.0,2.0,-2.28,ExpressPick,206,-0.7920424173185474,-0.46076604891098694
chembridge-fragment-library-part1-exp-2024-06,10772,1,O=C(N)C1CCN(CC1)Cc2ccccc2OC,6TBE_P,248.3,18,1.4,55.6,4.5,4,-2.916,-5.472,-6.363,-0.304,55.6,3.0,1.0,-1.57,ExpressPick,248,0.6568180346070956,0.7722055523697582
chembridge-fragment-library-part1-exp-2024-06,12976,1,O=C(Nc1ccccc1C(=O)N)C(C)C,6TBE_P,206.2,15,1.4,72.2,1.5,3,-2.916,-4.624,-5.328,-0.308,72.2,2.0,2.0,-1.65,ExpressPick,206,-0.748434079146105,1.327637228271938
chembridge-fragment-library-part1-exp-2024-06,16632,1,O=C(O[C@@H]1[C@@H]2CC[C@H]1[C@@H](N3CCCC3)CC2)C,6TBE_P,237.3,17,2.2,29.5,2.6,2,-2.916,-5.449,-5.955,-0.321,30.7,2.0,1.0,-1.81,ExpressPick,237,-0.3778185836090073,-1.2269946967833156
chembridge-fragment-library-part1-exp-2024-06,23338,1,O=C1[C@@H](Nc2ccccc2N1)CC(=O)NCCC,6TBE_P,247.3,18,1.3,70.2,4.2,4,-2.916,-4.751,-5.552,-0.264,70.2,2.0,3.0,-1.53,ExpressPick,247,0.4953266237791549,1.7605303540988915
chembridge-fragment-library-part1-exp-2024-06,5156,1,O=C(OCC)C1(N)CCCC1,6TBE_P,157.2,11,0.8,52.3,3.5,3,-2.915,-5.048,-5.585,-0.459,52.3,3.0,1.0,-0.325,ExpressPick,157,-2.3269473455597267,1.1436847411848006
chembridge-fragment-library-part1-exp-2024-06,8658,1,CCN1CCN(Cc2ccccc2OC)CC1,6TBE_P,234.3,17,1.8,15.7,4.5,4,-2.915,-5.038,-5.582,-0.296,15.7,3.0,0.0,-2.39,ExpressPick,234,-0.0304055792185488,-1.295434189151461
chembridge-fragment-library-part1-exp-2024-06,11060,1,CN1CCN([C@H]2C[C@H]3CC[C@@H]2C3)CC1,6TBE_P,194.3,14,1.4,6.5,1.9,1,-2.915,-5.106,-5.15,-0.365,6.48,2.0,0.0,-0.422,ExpressPick,194,-2.2396865387248797,-2.0700705819311387
chembridge-fragment-library-part1-exp-2024-06,12208,1,Brc1cc(ccc1OC)C=O,6TBE_P,215.0,11,2.3,26.3,0.8,2,-2.915,-4.93,-5.339,-0.448,26.3,2.0,0.0,-2.85,ExpressPick,215,-1.847896896552026,-1.7756630134803069
chembridge-fragment-library-part1-exp-2024-06,4496,1,Cc1noc(n1)CC2CCNCC2,6TBE_P,181.2,13,0.3,51.0,3.0,2,-2.914,-4.799,-5.135,-0.369,51.0,4.0,1.0,0.26,ExpressPick,181,-1.767718307736168,1.7898403489119383
chembridge-fragment-library-part1-exp-2024-06,5226,1,CC1(C[C@@H](CN1)C)C,6TBE_P,113.2,8,1.4,12.0,0.5,0,-2.914,-4.21,-4.482,-0.526,12.0,1.0,1.0,-0.671,ExpressPick,113,-4.8611995034687805,-1.8010632484811082
chembridge-fragment-library-part1-exp-2024-06,7200,1,O=C(NN)COc1ccccc1,6TBE_P,166.2,12,0.1,64.3,3.5,4,-2.914,-4.433,-5.148,-0.369,64.3,2.0,2.0,-1.9,ExpressPick,166,-2.170971479709404,1.8951024271842087
chembridge-fragment-library-part1-exp-2024-06,13932,1,Brc1ccc(-c2ccc(o2)C(=O)N3CCOCC3)cc1,6TBE_P,336.2,20,2.7,42.7,1.5,3,-2.914,-5.712,-6.484,-0.286,42.7,3.0,0.0,-4.15,ExpressPick,336,2.2458357440654684,-1.0942689829312735
chembridge-fragment-library-part1-exp-2024-06,21190,1,S=C(NC1CC1)NC[C@@H]2CCCO2,6TBE_P,200.3,13,0.8,33.3,4.0,5,-2.914,-5.283,-5.325,-0.406,33.3,1.0,2.0,-0.292,ExpressPick,200,-1.716782378444901,-0.12938637863343558
chembridge-fragment-library-part1-exp-2024-06,24488,1,Brc1cccc(NC(=O)C2CCN(CC2)C(=O)C)c1,6TBE_P,325.2,19,2.7,49.4,2.5,3,-2.914,-5.845,-6.613,-0.308,49.4,2.0,1.0,-3.25,ExpressPick,325,1.7189657171462802,-0.8994210272189542
chembridge-fragment-library-part2-cl-2024-06,4190,1,Clc1ccc(CC(=O)N2C[C@@H]3CCC[C@@H]32)cc1,6TBE_P,249.7,17,2.9,20.3,3.7,3,-2.914,-5.616,-6.136,-0.33,20.3,1.0,0.0,-3.49,1101,CORE,-0.1208363160724678,-2.927253743111475
chembridge-fragment-library-part1-exp-2024-06,10478,1,[O-][N+](=O)c1ccccc1CN2CCCC2,6TBE_P,206.2,15,2.1,49.1,2.8,3,-2.913,-4.261,-4.76,-0.284,46.4,3.0,0.0,-2.03,ExpressPick,206,-0.4965298444568255,-0.26869667323439456
chembridge-fragment-library-part1-exp-2024-06,19494,1,O=C(Nc1ccc(NC(=O)c2ccccc2)cc1OC)C,6TBE_P,284.3,21,2.9,67.4,1.3,4,-2.913,-4.592,-5.853,-0.219,67.4,3.0,2.0,-2.41,ExpressPick,284,2.330739438717779,0.8049084953748831
chembridge-fragment-library-part1-exp-2024-06,22876,1,Brc1ccc(OCC)c(CNC)c1,6TBE_P,244.1,13,2.6,21.3,3.5,4,-2.913,-5.448,-5.848,-0.419,21.3,2.0,1.0,-2.5,ExpressPick,244,-0.6480716659348569,-1.5562507905520353
chembridge-fragment-library-part1-exp-2024-06,24890,1,CCNC/C=C/c1ccccc1,6TBE_P,161.2,12,2.2,12.0,3.3,4,-2.913,-4.392,-5.378,-0.366,12.0,1.0,1.0,-1.76,ExpressPick,161,-2.3671257928940324,-2.081885499916159
chembridge-fragment-library-part2-cl-2024-06,1960,1,O=C(N1CCC[C@]21C(=O)N(CCC2)C)CN3C(=O)C=CC=C3,6TBE_P,303.4,22,0.2,60.9,3.4,3,-2.913,-4.801,-5.579,-0.218,62.6,3.0,0.0,-2.41,1215,CORE,1.6140620327416308,0.8763607142349876
chembridge-fragment-library-part1-exp-2024-06,2358,1,O=C(Nc1ccc(N)cc1C)C(C)(C)C,6TBE_P,206.3,15,2.6,55.1,0.3,2,-2.912,-4.739,-5.395,-0.316,55.1,1.0,2.0,-2.01,ExpressPick,206,-0.9983590354748509,-0.5270591063895018
